CU,BY,ER,Esc,male_spawn,female_spawn,mature_spawn,effective_spawn,R2.1,R3.1,R3.2,R4.1,R4.2,R4.3,R5.2,R5.3,R6.2,R6.3,R.no.jacks,Rec,Use
Harrison,1959,0.86,27885,10128,17740,27868,17692,14,10452,0,31079,0,0,0,0,0,0,41531,31079,y
Harrison,1960,0.57,17280,10063,7147,17210,7076,0,26094,0,3357,0,0,0,0,0,0,29451,3357,y
Harrison,1961,0.56,42835,20836,21944,42780,21725,41,1634,0,11550,0,0,0,0,0,0,13184,11550,y
Harrison,1962,0.56,8162,3957,4205,8162,4197,0,31134,0,19678,0,0,0,0,0,0,50812,19678,y
Harrison,1963,0.5,22287,12455,9803,22258,9803,0,50277,0,37548,0,0,0,0,0,0,87825,37548,y
Harrison,1964,0.63,2202,1100,1102,2202,1101,47,43883,0,7247,0,0,27,0,0,0,51157,7274,y
Harrison,1965,0.74,15034,7239,7795,15034,7779,65,8237,0,12043,87,0,0,0,0,0,20367,12130,y
Harrison,1966,0.74,32672,23309,9337,32646,9295,19,42848,0,12577,0,0,0,0,0,0,55425,12577,y
Harrison,1967,0.82,20577,7788,12760,20548,12672,145,21814,0,28976,0,0,0,0,0,0,50790,28976,y
Harrison,1968,0.71,5391,2518,2861,5379,2854,126,13492,0,4193,27,0,0,0,0,0,17712,4220,y
Harrison,1969,0.78,15006,7259,7700,14959,7559,0,2150,0,5152,0,0,0,0,0,0,7302,5152,y
Harrison,1970,0.8,12675,6147,6519,12666,6471,98,18810,0,20855,0,0,0,0,0,0,39665,20855,y
Harrison,1971,0.94,3790,1820,1970,3790,1970,0,61283,0,23176,0,0,0,0,0,0,84459,23176,y
Harrison,1972,0.57,1399,552,794,1346,794,0,1153,0,810,0,0,0,0,0,0,1963,810,y
Harrison,1973,0.87,3060,1485,1575,3060,1571,0,32256,0,5425,0,0,0,0,0,0,37681,5425,y
Harrison,1974,0.85,16920,8211,8709,16920,8709,0,6133,0,34205,0,0,0,0,0,0,40338,34205,y
Harrison,1975,0.74,5987,2527,3460,5987,3381,0,22979,30,105641,0,0,0,0,0,0,128620,105671,y
Harrison,1976,0.84,5130,2155,2975,5130,2933,0,43410,134,1184,0,0,0,0,0,0,44594,1318,y
Harrison,1977,0.81,2246,866,1380,2246,1374,0,16076,0,7982,0,0,0,0,0,0,24058,7982,y
Harrison,1978,0.66,19747,9196,10521,19717,10488,0,7016,0,34177,0,0,0,0,0,0,41193,34177,y
Harrison,1979,0.69,45742,25364,20287,45651,20234,0,470,0,10425,0,0,0,0,0,0,10895,10425,y
Harrison,1980,0.69,5092,2830,2262,5092,2262,0,13416,0,977,0,0,0,0,0,0,14393,977,y
Harrison,1981,0.79,3193,1405,1788,3193,1788,0,12466,0,5403,0,0,0,0,0,0,17869,5403,y
Harrison,1982,0.73,9189,4492,4697,9189,4686,0,4275,0,24681,0,0,0,0,0,0,28956,24681,y
Harrison,1983,0.82,4239,2072,2167,4239,2132,0,7855,69,9995,0,0,0,0,0,0,17850,10064,y
Harrison,1984,0.91,1267,577,690,1267,689,69,3558,69,1569,0,0,0,0,0,0,5127,1638,y
Harrison,1985,0.47,5097,2828,2269,5097,1825,69,3694,0,10713,0,0,0,0,0,0,14407,10713,y
Harrison,1986,0.78,7390,3013,4352,7365,4145,0,5680,0,3927,0,3,0,0,0,0,9607,3930,y
Harrison,1987,0.61,5297,2404,2824,5228,2686,0,3300,182,41748,954,0,0,0,0,0,46002,42884,y
Harrison,1988,0.71,1544,597,947,1544,947,185,2005,0,1786,37,0,0,0,0,0,3828,1823,y
Harrison,1989,0.82,2934,890,2044,2934,1998,0,489,0,12934,141,0,0,0,0,0,13564,13075,y
Harrison,1990,0.38,4615,2627,1888,4515,1888,0,61732,24,64156,3590,0,0,0,0,0,129478,67770,y
Harrison,1991,0.66,15000,6917,8083,15000,7958,0,4426,0,33685,0,0,0,0,0,0,38111,33685,y
Harrison,1992,0.86,313,141,172,313,172,0,517,0,3219,0,0,0,0,0,0,3736,3219,y
Harrison,1993,0.96,3265,981,2277,3258,2271,0,14645,0,4451,0,0,0,0,0,0,19096,4451,y
Harrison,1994,0.87,9515,3283,6232,9515,6087,0,286,0,20396,0,0,0,0,0,0,20682,20396,y
Harrison,1995,0.51,16760,9795,6823,16618,6758,0,1537,0,48276,0,0,0,0,0,0,49813,48276,y
Harrison,1996,0.18,15379,7083,8296,15379,8255,0,3058,0,4502,0,0,0,0,0,0,7560,4502,y
Harrison,1997,0.22,1418,327,1091,1418,1084,0,10357,0,71883,0,0,0,0,0,0,82240,71883,y
Harrison,1998,0.14,4496,1453,3043,4496,3013,0,18160,0,46050,265,0,0,0,0,0,64475,46315,y
Harrison,1999,0.13,8577,2977,5600,8577,5592,0,16673,175,74656,0,0,0,0,0,0,91329,74831,y
Harrison,2000,0.06,4343,2598,1745,4343,1745,0,7950,350,3873,0,0,0,0,0,0,11823,4223,y
Harrison,2001,0.19,15309,6933,8376,15309,8335,0,53960,0,333007,0,0,0,0,0,0,386967,333007,y
Harrison,2002,0.18,41717,16942,24600,41542,24384,0,88078,195,188564,0,,,,,,276642,276837,y
Harrison,2003,0.32,8609,2198,6061,8259,6043,0,20138,761,83148,807,,923,,,,105016,85639,y
Harrison,2004,0.4,2106,1120,986,2106,986,0,107366,,34850,462,,,,,,142678,142678,y
Harrison,2005,0.08,388800,175776,212829,388605,211547,,5770,33,10133,0,,,,0,0,15903,15936,y
Harrison,2006,0.34,169020,77225,91034,168259,90944,,390123,163,998292,0,,0,0,0,0,1388414,1388577,y
Harrison,2007,0.08,128295,70793,57502,128295,57444,,304933,0,1331850,0,,0,0,0,0,1636782,1636782,y
Harrison,2008,0.16,6750,2302,4415,6717,4409,,57907,0,118830,0,,0,0,0,0,176736,176736,y
Harrison,2009,0.02,307373,199805,107405,307210,100603,21,25206,0,149544,0,,0,0,0,0,174750,174771,y
Harrison,2010,0.25,761668,335175,426493,761668,399661,98,229656,0,1263346,0,,,0,,,1494563,1494661,y
Harrison,2011,0.21,805617,377945,427651,805596,387080,30,59104,0,170651,0,,0,0,,,229755,229974,y
